Time, WaitQueueSize, AverageServiceTime, WorkingThreadCount, TotalThreadCount
12:23:11, 0, 0.100000, 0, 3
12:23:14, 0, 0.100000, 0, 3
12:23:17, 0, 0.100000, 0, 3
12:23:20, 0, 0.100000, 0, 3
12:23:23, 0, 0.100000, 0, 3
12:23:26, 0, 0.100000, 0, 3
12:23:29, 0, 0.100000, 0, 3
12:23:32, 0, 0.100000, 0, 3
12:23:35, 0, 0.100000, 0, 3
12:23:38, 0, 0.100000, 0, 3
12:23:41, 0, 0.100000, 0, 3
12:23:44, 0, 0.100000, 0, 3
12:23:47, 0, 0.100000, 0, 3
12:23:50, 0, 0.100000, 0, 3
12:23:53, 0, 0.100000, 0, 3
12:23:56, 0, 0.100000, 0, 3
12:23:59, 0, 0.100000, 0, 3
12:24:2, 0, 0.100000, 0, 3
12:24:5, 0, 0.100000, 0, 3
12:24:8, 0, 0.100000, 0, 3
12:24:11, 0, 0.100000, 0, 3
12:24:14, 0, 0.100000, 0, 3
12:24:17, 0, 0.100000, 0, 3
12:24:20, 0, 0.100000, 0, 3
12:24:23, 0, 0.100000, 0, 3
12:24:26, 0, 0.100000, 0, 3
12:24:29, 0, 0.100000, 0, 3
12:24:32, 0, 0.100000, 0, 3
12:24:35, 0, 0.100000, 0, 3
12:24:38, 0, 0.100000, 0, 3
12:24:41, 0, 0.100000, 0, 3
12:24:44, 0, 0.100000, 0, 3
12:24:47, 0, 0.100000, 0, 3
12:24:50, 0, 0.100000, 0, 3
12:24:53, 0, 0.100000, 0, 3
12:24:56, 0, 0.100000, 0, 3
12:24:59, 0, 0.100000, 0, 3
12:25:2, 0, 0.100000, 0, 3
12:25:5, 0, 0.100000, 0, 3
12:25:8, 0, 0.100000, 0, 3
12:25:11, 0, 0.100000, 0, 3
12:25:14, 0, 0.100000, 0, 3
12:25:17, 0, 0.100000, 0, 3
12:25:20, 0, 0.100000, 0, 3
12:25:23, 0, 0.100000, 0, 3
12:25:26, 0, 0.100000, 0, 3
12:25:29, 0, 0.100000, 0, 3
12:25:32, 0, 0.100000, 0, 3
12:25:35, 0, 0.100000, 0, 3
12:25:38, 0, 0.100000, 0, 3
12:25:41, 0, 0.100000, 0, 3
12:25:44, 0, 0.100000, 0, 3
12:25:47, 0, 0.100000, 0, 3
12:25:50, 0, 0.100000, 0, 3
12:25:53, 0, 0.100000, 0, 3
12:25:56, 0, 0.100000, 0, 3
12:25:59, 0, 0.100000, 0, 3
12:26:2, 0, 0.100000, 0, 3
12:26:5, 0, 0.100000, 0, 3
12:26:8, 0, 0.100000, 0, 3
12:26:11, 0, 0.100000, 0, 3
12:26:14, 0, 0.100000, 0, 3
12:26:17, 0, 0.100000, 0, 3
12:26:20, 0, 0.100000, 0, 3
12:26:23, 0, 0.100000, 0, 3
12:26:26, 0, 0.100000, 0, 3
12:26:29, 0, 0.100000, 0, 3
12:26:32, 0, 0.100000, 0, 3
12:26:35, 0, 0.100000, 0, 3
12:26:38, 0, 0.100000, 0, 3
12:26:41, 0, 0.100000, 0, 3
12:26:44, 0, 0.100000, 0, 3
12:26:47, 0, 0.100000, 0, 3
12:26:50, 0, 0.100000, 0, 3
12:26:53, 0, 0.100000, 0, 3
12:26:56, 0, 0.100000, 0, 3
12:26:59, 0, 0.100000, 0, 3
12:27:2, 0, 0.100000, 0, 3
12:27:5, 0, 0.100000, 0, 3
12:27:8, 0, 0.100000, 0, 3
12:27:11, 0, 0.100000, 0, 3
12:27:14, 0, 0.100000, 0, 3
12:27:17, 0, 0.100000, 0, 3
12:27:20, 0, 0.100000, 0, 3
12:27:23, 0, 0.100000, 0, 3
12:27:26, 0, 0.100000, 0, 3
12:27:29, 0, 0.100000, 0, 3
12:27:32, 0, 0.100000, 0, 3
12:27:35, 0, 0.100000, 0, 3
12:27:38, 0, 0.100000, 0, 3
12:27:41, 0, 0.100000, 0, 3
12:27:44, 0, 0.100000, 0, 3
12:27:47, 0, 0.100000, 0, 3
12:27:50, 0, 0.100000, 0, 3
12:27:53, 0, 0.100000, 0, 3
12:27:56, 0, 0.100000, 0, 3
12:27:59, 0, 0.100000, 0, 3
12:28:2, 0, 0.100000, 0, 3
12:28:5, 0, 0.100000, 0, 3
12:28:8, 0, 0.100000, 0, 3
12:28:11, 0, 0.100000, 0, 3
12:28:14, 0, 0.100000, 0, 3
12:28:17, 0, 0.100000, 0, 3
12:28:20, 0, 0.100000, 0, 3
12:28:23, 0, 0.100000, 0, 3
12:28:26, 0, 0.100000, 0, 3
12:28:29, 0, 0.100000, 0, 3
12:28:32, 0, 0.100000, 0, 3
12:28:35, 0, 0.100000, 0, 3
12:28:38, 0, 0.100000, 0, 3
12:28:41, 0, 0.100000, 0, 3
12:28:44, 0, 0.100000, 0, 3
12:28:47, 0, 0.100000, 0, 3
12:28:50, 0, 0.100000, 0, 3
12:28:53, 0, 0.100000, 0, 3
12:28:56, 0, 0.100000, 0, 3
12:28:59, 0, 0.100000, 0, 3
12:29:2, 0, 0.100000, 0, 3
12:29:5, 0, 0.100000, 0, 3
12:29:8, 0, 0.100000, 0, 3
12:29:11, 0, 0.100000, 0, 3
12:29:14, 0, 0.100000, 0, 3
12:29:17, 0, 0.100000, 0, 3
12:29:20, 0, 0.100000, 0, 3
12:29:23, 0, 0.100000, 0, 3
